year,round,event,driver,team,quali_position,avg_race_lap_time_s,finish_position,points_awarded,prev_points_total,scored_points
2021,22,Abu Dhabi Grand Prix,MSC,Haas F1 Team,19.0,90.48667499999999,14.0,0.0,0.0,0
2021,22,Abu Dhabi Grand Prix,PER,Red Bull Racing,4.0,88.15267391304347,15.0,0.0,315.0,0
2021,22,Abu Dhabi Grand Prix,LAT,Williams,16.0,90.60815,16.0,0.0,7.0,0
2021,22,Abu Dhabi Grand Prix,GIO,Alfa Romeo Racing,14.0,90.46479310344829,17.0,0.0,7.0,0
2021,22,Abu Dhabi Grand Prix,RUS,Williams,17.0,91.2494705882353,18.0,0.0,19.0,0
2021,22,Abu Dhabi Grand Prix,RAI,Alfa Romeo Racing,18.0,90.99273684210526,19.0,0.0,14.0,0
2021,22,Abu Dhabi Grand Prix,MAZ,Haas F1 Team,20.0,89.59704828633757,,0.0,0.0,0
2022,1,Bahrain Grand Prix,LEC,Ferrari,1.0,97.60420833333335,1.0,26.0,257.0,1
2022,1,Bahrain Grand Prix,SAI,Ferrari,3.0,98.0799574468085,2.0,18.0,268.5,1
2022,1,Bahrain Grand Prix,HAM,Mercedes,5.0,98.26624444444444,3.0,15.0,732.5,1
2022,1,Bahrain Grand Prix,RUS,Mercedes,9.0,98.63902173913043,4.0,12.0,19.0,1
2022,1,Bahrain Grand Prix,MAG,Haas F1 Team,7.0,98.85283333333334,5.0,10.0,1.0,1
2022,1,Bahrain Grand Prix,BOT,Alfa Romeo,6.0,99.17099999999999,6.0,8.0,442.0,1
2022,1,Bahrain Grand Prix,OCO,Alpine,11.0,99.2266046511628,7.0,6.0,136.0,1
2022,1,Bahrain Grand Prix,TSU,AlphaTauri,16.0,99.26652380952382,8.0,4.0,32.0,1
2022,1,Bahrain Grand Prix,ALO,Alpine,8.0,99.36304878048782,9.0,2.0,81.0,1
2022,1,Bahrain Grand Prix,ZHO,Alfa Romeo,15.0,99.06826315789472,10.0,1.0,0.0,1
2022,1,Bahrain Grand Prix,MSC,Haas F1 Team,12.0,99.5865135135135,11.0,0.0,0.0,0
2022,1,Bahrain Grand Prix,STR,Aston Martin,19.0,99.38767647058822,12.0,0.0,109.0,0
2022,1,Bahrain Grand Prix,ALB,Williams,14.0,99.73946875,13.0,0.0,105.0,0
2022,1,Bahrain Grand Prix,RIC,McLaren,18.0,99.51965625,14.0,0.0,233.0,0
2022,1,Bahrain Grand Prix,NOR,McLaren,13.0,99.03734782608697,15.0,0.0,257.0,0
2022,1,Bahrain Grand Prix,LAT,Williams,20.0,99.78335714285716,16.0,0.0,7.0,0
2022,1,Bahrain Grand Prix,HUL,Aston Martin,17.0,99.60523333333335,17.0,0.0,10.0,0
2022,1,Bahrain Grand Prix,PER,Red Bull Racing,4.0,98.15549999999999,18.0,0.0,315.0,0
2022,1,Bahrain Grand Prix,VER,Red Bull Racing,2.0,97.94781395348836,19.0,0.0,602.5,0
2022,1,Bahrain Grand Prix,GAS,AlphaTauri,10.0,99.43181081081082,20.0,0.0,185.0,0
2022,2,Saudi Arabian Grand Prix,VER,Red Bull Racing,4.0,93.6858780487805,1.0,25.0,602.5,1
2022,2,Saudi Arabian Grand Prix,LEC,Ferrari,2.0,93.75066666666666,2.0,19.0,283.0,1
2022,2,Saudi Arabian Grand Prix,SAI,Ferrari,3.0,93.83268292682928,3.0,15.0,286.5,1
2022,2,Saudi Arabian Grand Prix,PER,Red Bull Racing,1.0,93.77226829268291,4.0,12.0,315.0,1
2022,2,Saudi Arabian Grand Prix,RUS,Mercedes,6.0,94.60863414634147,5.0,10.0,31.0,1
2022,2,Saudi Arabian Grand Prix,OCO,Alpine,5.0,95.28899999999999,6.0,8.0,142.0,1
2022,2,Saudi Arabian Grand Prix,NOR,McLaren,11.0,95.44131578947369,7.0,6.0,257.0,1
2022,2,Saudi Arabian Grand Prix,GAS,AlphaTauri,9.0,95.49856756756756,8.0,4.0,185.0,1
2022,2,Saudi Arabian Grand Prix,MAG,Haas F1 Team,10.0,95.2664,9.0,2.0,11.0,1
2022,2,Saudi Arabian Grand Prix,HAM,Mercedes,16.0,95.23436842105264,10.0,1.0,747.5,1
2022,2,Saudi Arabian Grand Prix,ZHO,Alfa Romeo,13.0,95.66055555555555,11.0,0.0,1.0,0
2022,2,Saudi Arabian Grand Prix,HUL,Aston Martin,18.0,95.9631142857143,12.0,0.0,10.0,0
2022,2,Saudi Arabian Grand Prix,STR,Aston Martin,15.0,96.13206451612902,13.0,0.0,109.0,0
2022,2,Saudi Arabian Grand Prix,ALB,Williams,17.0,96.00207142857143,14.0,0.0,105.0,0
2022,2,Saudi Arabian Grand Prix,BOT,Alfa Romeo,8.0,95.99217857142855,15.0,0.0,450.0,0
2022,2,Saudi Arabian Grand Prix,ALO,Alpine,7.0,95.78692857142856,16.0,0.0,83.0,0
2022,2,Saudi Arabian Grand Prix,RIC,McLaren,12.0,95.83320833333333,17.0,0.0,233.0,0
2022,2,Saudi Arabian Grand Prix,LAT,Williams,19.0,97.7105,18.0,0.0,7.0,0
2022,2,Saudi Arabian Grand Prix,TSU,AlphaTauri,20.0,89.59704828633757,19.0,0.0,36.0,0
2022,2,Saudi Arabian Grand Prix,MSC,Haas F1 Team,14.0,89.59704828633757,,0.0,0.0,0
2022,3,Australian Grand Prix,LEC,Ferrari,1.0,82.59454347826087,1.0,26.0,302.0,1
2022,3,Australian Grand Prix,PER,Red Bull Racing,3.0,83.23872727272727,2.0,18.0,327.0,1
2022,3,Australian Grand Prix,RUS,Mercedes,6.0,83.50371739130435,3.0,15.0,41.0,1
2022,3,Australian Grand Prix,HAM,Mercedes,5.0,83.41404545454546,4.0,12.0,748.5,1
2022,3,Australian Grand Prix,NOR,McLaren,4.0,84.0267380952381,5.0,10.0,263.0,1
2022,3,Australian Grand Prix,RIC,McLaren,7.0,83.98541463414634,6.0,8.0,233.0,1
2022,3,Australian Grand Prix,OCO,Alpine,8.0,84.12,7.0,6.0,150.0,1
2022,3,Australian Grand Prix,BOT,Alfa Romeo,12.0,84.07491666666665,8.0,4.0,450.0,1
2022,3,Australian Grand Prix,GAS,AlphaTauri,11.0,84.43163157894737,9.0,2.0,189.0,1
2022,3,Australian Grand Prix,ALB,Williams,16.0,84.09508823529411,10.0,1.0,105.0,1
2022,3,Australian Grand Prix,ZHO,Alfa Romeo,14.0,84.29042424242425,11.0,0.0,1.0,0
2022,3,Australian Grand Prix,STR,Aston Martin,20.0,84.63336111111111,12.0,0.0,109.0,0
2022,3,Australian Grand Prix,MSC,Haas F1 Team,15.0,84.38228571428571,13.0,0.0,0.0,0
2022,3,Australian Grand Prix,MAG,Haas F1 Team,17.0,84.6096923076923,14.0,0.0,13.0,0
2022,3,Australian Grand Prix,TSU,AlphaTauri,13.0,84.63824242424242,15.0,0.0,36.0,0
2022,3,Australian Grand Prix,LAT,Williams,19.0,84.73664705882354,16.0,0.0,7.0,0
2022,3,Australian Grand Prix,ALO,Alpine,10.0,84.39094285714286,17.0,0.0,83.0,0
2022,3,Australian Grand Prix,VER,Red Bull Racing,2.0,83.583,18.0,0.0,627.5,0
2022,3,Australian Grand Prix,VET,Aston Martin,18.0,85.44157142857144,19.0,0.0,76.0,0
2022,3,Australian Grand Prix,SAI,Ferrari,9.0,89.59704828633757,20.0,0.0,301.5,0
2022,4,Emilia Romagna Grand Prix,VER,Red Bull Racing,1.0,80.66935000000001,1.0,26.0,627.5,1
2022,4,Emilia Romagna Grand Prix,PER,Red Bull Racing,7.0,80.78117948717949,2.0,18.0,345.0,1
2022,4,Emilia Romagna Grand Prix,NOR,McLaren,3.0,81.72609523809524,3.0,15.0,273.0,1
2022,4,Emilia Romagna Grand Prix,RUS,Mercedes,11.0,81.76757142857143,4.0,12.0,56.0,1
2022,4,Emilia Romagna Grand Prix,BOT,Alfa Romeo,8.0,81.44443902439023,5.0,10.0,454.0,1
2022,4,Emilia Romagna Grand Prix,LEC,Ferrari,2.0,80.61454054054053,6.0,8.0,328.0,1
2022,4,Emilia Romagna Grand Prix,TSU,AlphaTauri,16.0,81.53427500000001,7.0,6.0,36.0,1
2022,4,Emilia Romagna Grand Prix,VET,Aston Martin,9.0,81.96148717948718,8.0,4.0,76.0,1
2022,4,Emilia Romagna Grand Prix,MAG,Haas F1 Team,4.0,81.90347368421051,9.0,2.0,13.0,1
2022,4,Emilia Romagna Grand Prix,STR,Aston Martin,15.0,82.23171052631578,10.0,1.0,109.0,1
2022,4,Emilia Romagna Grand Prix,ALB,Williams,20.0,82.3212894736842,11.0,0.0,106.0,0
2022,4,Emilia Romagna Grand Prix,GAS,AlphaTauri,17.0,82.36894871794873,12.0,0.0,191.0,0
2022,4,Emilia Romagna Grand Prix,HAM,Mercedes,13.0,82.3679487179487,13.0,0.0,760.5,0
2022,4,Emilia Romagna Grand Prix,OCO,Alpine,19.0,82.2949210526316,14.0,0.0,156.0,0
2022,4,Emilia Romagna Grand Prix,ZHO,Alfa Romeo,14.0,82.06486486486487,15.0,0.0,1.0,0
2022,4,Emilia Romagna Grand Prix,LAT,Williams,18.0,82.11416666666668,16.0,0.0,7.0,0
2022,4,Emilia Romagna Grand Prix,MSC,Haas F1 Team,12.0,81.47305882352941,17.0,0.0,0.0,0
2022,4,Emilia Romagna Grand Prix,RIC,McLaren,6.0,82.38499999999999,18.0,0.0,241.0,0
2022,4,Emilia Romagna Grand Prix,ALO,Alpine,5.0,89.59704828633757,19.0,0.0,83.0,0
2022,4,Emilia Romagna Grand Prix,SAI,Ferrari,10.0,89.59704828633757,20.0,0.0,301.5,0
2022,5,Miami Grand Prix,VER,Red Bull Racing,3.0,93.27797959183674,1.0,26.0,653.5,1
2022,5,Miami Grand Prix,LEC,Ferrari,1.0,93.42587755102039,2.0,18.0,336.0,1
2022,5,Miami Grand Prix,SAI,Ferrari,2.0,93.72622916666667,3.0,15.0,301.5,1
2022,5,Miami Grand Prix,PER,Red Bull Racing,4.0,93.93402127659577,4.0,12.0,363.0,1
2022,5,Miami Grand Prix,RUS,Mercedes,12.0,94.57110416666667,5.0,10.0,68.0,1
2022,5,Miami Grand Prix,HAM,Mercedes,6.0,94.45095744680853,6.0,8.0,760.5,1
2022,5,Miami Grand Prix,BOT,Alfa Romeo,5.0,94.53546808510642,7.0,6.0,464.0,1
2022,5,Miami Grand Prix,OCO,Alpine,20.0,95.25451020408163,8.0,4.0,156.0,1
2022,5,Miami Grand Prix,ALB,Williams,18.0,95.09813333333334,9.0,2.0,106.0,1
2022,5,Miami Grand Prix,STR,Aston Martin,10.0,95.27174468085106,10.0,1.0,110.0,1
2022,5,Miami Grand Prix,ALO,Alpine,11.0,94.97440425531914,11.0,0.0,83.0,0
2022,5,Miami Grand Prix,TSU,AlphaTauri,9.0,95.32222916666666,12.0,0.0,42.0,0
2022,5,Miami Grand Prix,RIC,McLaren,14.0,95.22554545454547,13.0,0.0,241.0,0
2022,5,Miami Grand Prix,LAT,Williams,19.0,96.02278571428572,14.0,0.0,7.0,0
2022,5,Miami Grand Prix,MSC,Haas F1 Team,15.0,95.09544444444444,15.0,0.0,0.0,0
2022,5,Miami Grand Prix,MAG,Haas F1 Team,16.0,95.22466666666666,16.0,0.0,15.0,0
2022,5,Miami Grand Prix,VET,Aston Martin,13.0,95.45361363636363,17.0,0.0,80.0,0
2022,5,Miami Grand Prix,GAS,AlphaTauri,7.0,95.33465714285715,18.0,0.0,191.0,0
2022,5,Miami Grand Prix,NOR,McLaren,8.0,95.32797222222224,19.0,0.0,288.0,0
2022,5,Miami Grand Prix,ZHO,Alfa Romeo,17.0,96.457,20.0,0.0,1.0,0
2022,6,Spanish Grand Prix,VER,Red Bull Racing,2.0,87.39127118644068,1.0,25.0,679.5,1
2022,6,Spanish Grand Prix,PER,Red Bull Racing,5.0,87.57193103448274,2.0,19.0,375.0,1
2022,6,Spanish Grand Prix,RUS,Mercedes,4.0,87.93671929824562,3.0,15.0,78.0,1
2022,6,Spanish Grand Prix,SAI,Ferrari,3.0,87.73214285714286,4.0,12.0,316.5,1
2022,6,Spanish Grand Prix,HAM,Mercedes,6.0,87.4622962962963,5.0,10.0,768.5,1
2022,6,Spanish Grand Prix,BOT,Alfa Romeo,7.0,88.565406779661,6.0,8.0,470.0,1
2022,6,Spanish Grand Prix,OCO,Alpine,12.0,88.45808771929825,7.0,6.0,160.0,1
2022,6,Spanish Grand Prix,NOR,McLaren,11.0,88.47688888888891,8.0,4.0,288.0,1
2022,6,Spanish Grand Prix,ALO,Alpine,17.0,88.54444230769232,9.0,2.0,83.0,1
2022,6,Spanish Grand Prix,TSU,AlphaTauri,13.0,88.5976,10.0,1.0,42.0,1
2022,6,Spanish Grand Prix,VET,Aston Martin,16.0,88.73864102564103,11.0,0.0,80.0,0
2022,6,Spanish Grand Prix,RIC,McLaren,9.0,88.80160975609758,12.0,0.0,241.0,0
2022,6,Spanish Grand Prix,GAS,AlphaTauri,14.0,88.5563,13.0,0.0,191.0,0
2022,6,Spanish Grand Prix,MSC,Haas F1 Team,10.0,89.08365714285713,14.0,0.0,0.0,0
2022,6,Spanish Grand Prix,STR,Aston Martin,18.0,88.72624390243904,15.0,0.0,111.0,0
2022,6,Spanish Grand Prix,LAT,Williams,20.0,89.17639285714286,16.0,0.0,7.0,0
2022,6,Spanish Grand Prix,MAG,Haas F1 Team,8.0,89.00957142857143,17.0,0.0,15.0,0
2022,6,Spanish Grand Prix,ALB,Williams,19.0,89.35957142857143,18.0,0.0,108.0,0
2022,6,Spanish Grand Prix,ZHO,Alfa Romeo,15.0,89.5543,19.0,0.0,1.0,0
2022,6,Spanish Grand Prix,LEC,Ferrari,1.0,88.06812500000001,20.0,0.0,354.0,0
2022,7,Monaco Grand Prix,PER,Red Bull Racing,3.0,77.73106666666666,1.0,25.0,394.0,1
2022,7,Monaco Grand Prix,SAI,Ferrari,2.0,77.73300000000002,2.0,18.0,328.5,1
2022,7,Monaco Grand Prix,VER,Red Bull Racing,4.0,77.71026666666668,3.0,15.0,704.5,1
2022,7,Monaco Grand Prix,LEC,Ferrari,1.0,77.7093,4.0,12.0,354.0,1
2022,7,Monaco Grand Prix,RUS,Mercedes,6.0,77.94863333333333,5.0,10.0,93.0,1
2022,7,Monaco Grand Prix,NOR,McLaren,5.0,76.92829629629631,6.0,9.0,292.0,1
2022,7,Monaco Grand Prix,ALO,Alpine,7.0,78.29795652173912,7.0,6.0,85.0,1
2022,7,Monaco Grand Prix,HAM,Mercedes,8.0,78.37290909090908,8.0,4.0,778.5,1
2022,7,Monaco Grand Prix,BOT,Alfa Romeo,12.0,78.48525000000001,9.0,2.0,478.0,1
2022,7,Monaco Grand Prix,VET,Aston Martin,9.0,78.38547826086956,10.0,1.0,80.0,1
2022,7,Monaco Grand Prix,GAS,AlphaTauri,17.0,78.30845454545455,11.0,0.0,191.0,0
2022,7,Monaco Grand Prix,OCO,Alpine,10.0,78.39917391304348,12.0,0.0,166.0,0
2022,7,Monaco Grand Prix,RIC,McLaren,14.0,78.49821739130434,13.0,0.0,241.0,0
2022,7,Monaco Grand Prix,STR,Aston Martin,18.0,78.62508695652174,14.0,0.0,111.0,0
2022,7,Monaco Grand Prix,LAT,Williams,19.0,79.21347368421051,15.0,0.0,7.0,0
2022,7,Monaco Grand Prix,ZHO,Alfa Romeo,20.0,79.29450000000001,16.0,0.0,1.0,0
2022,7,Monaco Grand Prix,TSU,AlphaTauri,11.0,78.5431052631579,17.0,0.0,43.0,0
2022,7,Monaco Grand Prix,ALB,Williams,16.0,78.87557142857143,18.0,0.0,108.0,0
2022,7,Monaco Grand Prix,MSC,Haas F1 Team,15.0,89.59704828633757,19.0,0.0,0.0,0
2022,7,Monaco Grand Prix,MAG,Haas F1 Team,13.0,89.59704828633757,20.0,0.0,15.0,0
2022,8,Azerbaijan Grand Prix,VER,Red Bull Racing,3.0,107.79875000000001,1.0,25.0,719.5,1
2022,8,Azerbaijan Grand Prix,PER,Red Bull Racing,2.0,108.08354545454544,2.0,19.0,419.0,1
2022,8,Azerbaijan Grand Prix,RUS,Mercedes,5.0,108.77193333333334,3.0,15.0,103.0,1
2022,8,Azerbaijan Grand Prix,HAM,Mercedes,7.0,109.31308695652179,4.0,12.0,782.5,1
2022,8,Azerbaijan Grand Prix,GAS,AlphaTauri,6.0,109.63297777777777,5.0,10.0,191.0,1
2022,8,Azerbaijan Grand Prix,VET,Aston Martin,9.0,109.63895555555555,6.0,8.0,81.0,1
2022,8,Azerbaijan Grand Prix,ALO,Alpine,10.0,109.60040909090907,7.0,6.0,91.0,1
2022,8,Azerbaijan Grand Prix,RIC,McLaren,12.0,109.90330434782608,8.0,4.0,241.0,1
2022,8,Azerbaijan Grand Prix,NOR,McLaren,11.0,109.64425,9.0,2.0,301.0,1
2022,8,Azerbaijan Grand Prix,OCO,Alpine,13.0,110.24634782608696,10.0,1.0,166.0,1
2022,8,Azerbaijan Grand Prix,BOT,Alfa Romeo,15.0,110.35199999999999,11.0,0.0,480.0,0
2022,8,Azerbaijan Grand Prix,ALB,Williams,17.0,109.86453488372094,12.0,0.0,108.0,0
2022,8,Azerbaijan Grand Prix,TSU,AlphaTauri,8.0,109.70856818181822,13.0,0.0,43.0,0
2022,8,Azerbaijan Grand Prix,MSC,Haas F1 Team,20.0,110.30641463414632,14.0,0.0,0.0,0
2022,8,Azerbaijan Grand Prix,LAT,Williams,18.0,111.11902631578948,15.0,0.0,7.0,0
2022,8,Azerbaijan Grand Prix,STR,Aston Martin,19.0,110.66863888888889,16.0,0.0,111.0,0
2022,8,Azerbaijan Grand Prix,MAG,Haas F1 Team,16.0,110.54446428571428,17.0,0.0,15.0,0
2022,8,Azerbaijan Grand Prix,ZHO,Alfa Romeo,14.0,110.47752631578946,18.0,0.0,1.0,0
2022,8,Azerbaijan Grand Prix,LEC,Ferrari,1.0,108.6050588235294,19.0,0.0,366.0,0
2022,8,Azerbaijan Grand Prix,SAI,Ferrari,4.0,109.15528571428571,20.0,0.0,346.5,0
2022,9,Canadian Grand Prix,VER,Red Bull Racing,1.0,77.33689830508476,1.0,25.0,744.5,1
2022,9,Canadian Grand Prix,SAI,Ferrari,3.0,77.40001666666667,2.0,19.0,346.5,1
2022,9,Canadian Grand Prix,HAM,Mercedes,4.0,77.68789830508474,3.0,15.0,794.5,1
2022,9,Canadian Grand Prix,RUS,Mercedes,8.0,77.82405172413793,4.0,12.0,118.0,1
2022,9,Canadian Grand Prix,LEC,Ferrari,15.0,78.33949122807017,5.0,10.0,366.0,1
2022,9,Canadian Grand Prix,OCO,Alpine,7.0,78.50425423728815,6.0,8.0,167.0,1
2022,9,Canadian Grand Prix,BOT,Alfa Romeo,11.0,78.72920689655172,7.0,6.0,480.0,1
2022,9,Canadian Grand Prix,ZHO,Alfa Romeo,10.0,78.81670689655172,8.0,4.0,1.0,1
2022,9,Canadian Grand Prix,ALO,Alpine,2.0,78.48986206896552,9.0,2.0,97.0,1
2022,9,Canadian Grand Prix,STR,Aston Martin,18.0,79.07687719298245,10.0,1.0,111.0,1
2022,9,Canadian Grand Prix,RIC,McLaren,9.0,79.1390344827586,11.0,0.0,245.0,0
2022,9,Canadian Grand Prix,VET,Aston Martin,17.0,78.8700740740741,12.0,0.0,89.0,0
2022,9,Canadian Grand Prix,ALB,Williams,12.0,79.23242857142857,13.0,0.0,108.0,0
2022,9,Canadian Grand Prix,GAS,AlphaTauri,16.0,79.00892452830189,14.0,0.0,201.0,0
2022,9,Canadian Grand Prix,NOR,McLaren,14.0,79.1472857142857,15.0,0.0,303.0,0
2022,9,Canadian Grand Prix,LAT,Williams,19.0,79.71061224489796,16.0,0.0,7.0,0
2022,9,Canadian Grand Prix,MAG,Haas F1 Team,5.0,79.41065454545453,17.0,0.0,15.0,0
2022,9,Canadian Grand Prix,TSU,AlphaTauri,20.0,79.26925,18.0,0.0,43.0,0
2022,9,Canadian Grand Prix,MSC,Haas F1 Team,6.0,79.50753333333333,19.0,0.0,0.0,0
2022,9,Canadian Grand Prix,PER,Red Bull Racing,13.0,79.4226,20.0,0.0,438.0,0
2022,10,British Grand Prix,SAI,Ferrari,1.0,92.65775,1.0,25.0,365.5,1
2022,10,British Grand Prix,PER,Red Bull Racing,4.0,92.99204545454546,2.0,18.0,438.0,1
2022,10,British Grand Prix,HAM,Mercedes,5.0,92.67479545454545,3.0,16.0,809.5,1
2022,10,British Grand Prix,LEC,Ferrari,3.0,92.71959090909091,4.0,12.0,376.0,1
2022,10,British Grand Prix,ALO,Alpine,7.0,93.64325,5.0,10.0,99.0,1
2022,10,British Grand Prix,NOR,McLaren,6.0,93.67556818181819,6.0,8.0,303.0,1
2022,10,British Grand Prix,VER,Red Bull Racing,2.0,93.97879069767443,7.0,6.0,769.5,1
2022,10,British Grand Prix,MSC,Haas F1 Team,19.0,94.29058139534882,8.0,4.0,0.0,1
2022,10,British Grand Prix,VET,Aston Martin,18.0,94.26439534883721,9.0,2.0,89.0,1
2022,10,British Grand Prix,MAG,Haas F1 Team,17.0,94.5915,10.0,1.0,15.0,1
2022,10,British Grand Prix,STR,Aston Martin,20.0,94.59988095238094,11.0,0.0,112.0,0
2022,10,British Grand Prix,LAT,Williams,10.0,94.87238095238095,12.0,0.0,7.0,0
2022,10,British Grand Prix,RIC,McLaren,14.0,94.59549999999999,13.0,0.0,245.0,0
2022,10,British Grand Prix,TSU,AlphaTauri,13.0,95.22097619047618,14.0,0.0,43.0,0
2022,10,British Grand Prix,OCO,Alpine,15.0,94.86057575757576,15.0,0.0,175.0,0
2022,10,British Grand Prix,GAS,AlphaTauri,11.0,95.33019047619048,16.0,0.0,201.0,0
2022,10,British Grand Prix,BOT,Alfa Romeo,12.0,95.47746666666667,17.0,0.0,486.0,0
2022,10,British Grand Prix,RUS,Mercedes,8.0,89.59704828633757,18.0,0.0,130.0,0
2022,10,British Grand Prix,ZHO,Alfa Romeo,9.0,89.59704828633757,19.0,0.0,5.0,0
2022,10,British Grand Prix,ALB,Williams,16.0,89.59704828633757,20.0,0.0,108.0,0
2022,11,Austrian Grand Prix,LEC,Ferrari,2.0,69.91036507936506,1.0,25.0,388.0,1
2022,11,Austrian Grand Prix,VER,Red Bull Racing,1.0,69.98164062500001,2.0,19.0,775.5,1
2022,11,Austrian Grand Prix,HAM,Mercedes,9.0,70.5420655737705,3.0,15.0,825.5,1
2022,11,Austrian Grand Prix,RUS,Mercedes,4.0,70.6775873015873,4.0,12.0,130.0,1
2022,11,Austrian Grand Prix,OCO,Alpine,5.0,71.01304918032788,5.0,10.0,175.0,1
2022,11,Austrian Grand Prix,MSC,Haas F1 Team,7.0,70.89128301886792,6.0,8.0,4.0,1
2022,11,Austrian Grand Prix,NOR,McLaren,15.0,70.92985454545455,7.0,6.0,311.0,1
2022,11,Austrian Grand Prix,MAG,Haas F1 Team,6.0,71.0424716981132,8.0,4.0,16.0,1
2022,11,Austrian Grand Prix,RIC,McLaren,16.0,71.1049,9.0,2.0,245.0,1
2022,11,Austrian Grand Prix,ALO,Alpine,8.0,70.53555813953488,10.0,1.0,109.0,1
2022,11,Austrian Grand Prix,BOT,Alfa Romeo,12.0,70.97123529411765,11.0,0.0,486.0,0
2022,11,Austrian Grand Prix,ALB,Williams,11.0,71.1668775510204,12.0,0.0,108.0,0
2022,11,Austrian Grand Prix,STR,Aston Martin,17.0,70.98729268292682,13.0,0.0,112.0,0
2022,11,Austrian Grand Prix,ZHO,Alfa Romeo,18.0,70.75988095238095,14.0,0.0,5.0,0
2022,11,Austrian Grand Prix,GAS,AlphaTauri,10.0,71.15889795918366,15.0,0.0,201.0,0
2022,11,Austrian Grand Prix,TSU,AlphaTauri,14.0,70.98919444444445,16.0,0.0,43.0,0
2022,11,Austrian Grand Prix,VET,Aston Martin,20.0,70.92362222222222,17.0,0.0,91.0,0
2022,11,Austrian Grand Prix,SAI,Ferrari,3.0,70.356,18.0,0.0,390.5,0
2022,11,Austrian Grand Prix,LAT,Williams,19.0,71.48549999999999,19.0,0.0,7.0,0
2022,11,Austrian Grand Prix,PER,Red Bull Racing,13.0,71.86533333333334,20.0,0.0,456.0,0
2022,12,French Grand Prix,VER,Red Bull Racing,2.0,98.28080434782605,1.0,25.0,794.5,1
2022,12,French Grand Prix,HAM,Mercedes,4.0,98.6793125,2.0,18.0,840.5,1
2022,12,French Grand Prix,RUS,Mercedes,6.0,98.85785416666666,3.0,15.0,142.0,1
2022,12,French Grand Prix,PER,Red Bull Racing,3.0,98.8029375,4.0,12.0,456.0,1
2022,12,French Grand Prix,SAI,Ferrari,9.0,98.65375555555555,5.0,11.0,390.5,1
2022,12,French Grand Prix,ALO,Alpine,7.0,99.51793617021276,6.0,8.0,110.0,1
2022,12,French Grand Prix,NOR,McLaren,5.0,99.79512765957448,7.0,6.0,317.0,1
2022,12,French Grand Prix,OCO,Alpine,12.0,99.8978510638298,8.0,4.0,185.0,1
2022,12,French Grand Prix,RIC,McLaren,11.0,100.08465957446809,9.0,2.0,247.0,1
2022,12,French Grand Prix,STR,Aston Martin,17.0,100.08578723404254,10.0,1.0,112.0,1
2022,12,French Grand Prix,VET,Aston Martin,14.0,100.11782978723403,11.0,0.0,91.0,0
2022,12,French Grand Prix,GAS,AlphaTauri,16.0,100.27512765957447,12.0,0.0,201.0,0
2022,12,French Grand Prix,ALB,Williams,15.0,100.29819148936168,13.0,0.0,108.0,0
2022,12,French Grand Prix,BOT,Alfa Romeo,13.0,99.9279069767442,14.0,0.0,486.0,0
2022,12,French Grand Prix,MSC,Haas F1 Team,19.0,100.15411363636366,15.0,0.0,12.0,0
2022,12,French Grand Prix,ZHO,Alfa Romeo,18.0,100.4701081081081,16.0,0.0,5.0,0
2022,12,French Grand Prix,LAT,Williams,20.0,100.6110909090909,17.0,0.0,7.0,0
2022,12,French Grand Prix,MAG,Haas F1 Team,10.0,100.21806451612905,18.0,0.0,20.0,0
2022,12,French Grand Prix,LEC,Ferrari,1.0,98.8494375,19.0,0.0,413.0,0
2022,12,French Grand Prix,TSU,AlphaTauri,8.0,101.24849999999999,20.0,0.0,43.0,0
2022,13,Hungarian Grand Prix,VER,Red Bull Racing,10.0,83.5871967213115,1.0,25.0,819.5,1
2022,13,Hungarian Grand Prix,HAM,Mercedes,7.0,83.74166129032258,2.0,19.0,858.5,1
2022,13,Hungarian Grand Prix,RUS,Mercedes,1.0,83.84780327868852,3.0,15.0,157.0,1
2022,13,Hungarian Grand Prix,SAI,Ferrari,2.0,83.92904761904762,4.0,12.0,401.5,1
2022,13,Hungarian Grand Prix,PER,Red Bull Racing,11.0,83.76417741935485,5.0,10.0,468.0,1
2022,13,Hungarian Grand Prix,LEC,Ferrari,3.0,83.59663934426229,6.0,8.0,413.0,1
2022,13,Hungarian Grand Prix,NOR,McLaren,4.0,84.35345614035087,7.0,6.0,323.0,1
2022,13,Hungarian Grand Prix,ALO,Alpine,6.0,85.13041666666669,8.0,4.0,118.0,1
2022,13,Hungarian Grand Prix,OCO,Alpine,5.0,85.22699999999998,9.0,2.0,189.0,1
2022,13,Hungarian Grand Prix,VET,Aston Martin,18.0,84.79813559322032,10.0,1.0,91.0,1
2022,13,Hungarian Grand Prix,STR,Aston Martin,14.0,84.7555789473684,11.0,0.0,113.0,0
2022,13,Hungarian Grand Prix,GAS,AlphaTauri,19.0,85.00962068965515,12.0,0.0,201.0,0
2022,13,Hungarian Grand Prix,ZHO,Alfa Romeo,12.0,84.83394545454546,13.0,0.0,5.0,0
2022,13,Hungarian Grand Prix,MSC,Haas F1 Team,15.0,85.10870175438595,14.0,0.0,12.0,0
2022,13,Hungarian Grand Prix,RIC,McLaren,9.0,85.03008771929824,15.0,0.0,249.0,0
2022,13,Hungarian Grand Prix,MAG,Haas F1 Team,13.0,85.20605454545453,16.0,0.0,20.0,0
